"n","seed","K","parameter","estimate","se"
8,16,3,"b_hw_2",-3.20534971749427,NA
8,16,3,"b_hw_3",-0.351842958304679,NA
8,16,3,"b_ch_1",-103.103979426593,NA
8,16,3,"b_ch_2",-55.6965350517053,NA
8,16,3,"b_ch_3",-47.4872808720512,NA
8,16,3,"delta_1",0,NA
8,16,3,"delta_2",-0.105932597050066,NA
8,16,3,"delta_3",0.263725264329663,NA
8,16,4,"b_tt_1",-30.4673948395037,NA
8,16,4,"b_tt_2",-2.2432973817902,NA
8,16,4,"b_tt_3",-0.798685640074317,NA
8,16,4,"b_tt_4",5707.95657184226,NA
8,16,4,"b_tc_1",-191.43810132838,NA
8,16,4,"b_tc_2",-2.35952970055958,NA
8,16,4,"b_tc_3",-3.6439170742975,NA
8,16,4,"b_tc_4",-29839.7384198044,NA
8,16,4,"b_hw_1",-1.72938617950978,NA
8,16,4,"b_hw_2",-3.09839915239114,NA
8,16,4,"b_hw_3",-0.351828732445146,NA
8,16,4,"b_hw_4",20121.7885631576,NA
8,16,4,"b_ch_1",-100.035916809763,NA
8,16,4,"b_ch_2",-54.092490336795,NA
8,16,4,"b_ch_3",-18244.9068413035,NA
8,16,4,"b_ch_4",512372.505878218,NA
8,16,4,"delta_1",0,NA
8,16,4,"delta_2",-0.10594040383132,NA
8,16,4,"delta_3",0.263729574287226,NA
8,16,4,"delta_4",-2234.25600770143,NA
8,17,1,"b_tt_1",-0.045193156666694,0.0573526582431507
8,17,1,"b_tc_1",-0.394116323728049,0.239732021746972
8,17,1,"b_hw_1",-0.0316104957499049,0.0125024767809173
8,17,1,"b_ch_1",-1.3374673487745,0.331082950189521
8,17,2,"b_tt_1",-25.8325082420611,NA
8,17,2,"b_tt_2",-0.0115247372408365,NA
8,17,2,"b_tc_1",-72.0883575255285,NA
8,17,2,"b_tc_2",-0.424946587627439,NA
8,17,2,"b_hw_1",-4.20479202563061,NA
8,17,2,"b_hw_2",-0.00395470181418078,NA
8,17,2,"b_ch_1",-522.911260801576,NA
8,17,2,"b_ch_2",-0.477762357020834,NA
8,17,2,"delta_1",0,NA
8,17,2,"delta_2",-0.484902888776192,NA
8,17,3,"b_tt_1",-24.9290182452685,NA
8,17,3,"b_tt_2",-10.0369537832161,NA
8,17,3,"b_tt_3",-0.0775123714998622,NA
8,17,3,"b_tc_1",-69.3073047390582,NA
8,17,3,"b_tc_2",-113.350501299436,NA
8,17,3,"b_tc_3",-0.130935295111749,NA
8,17,3,"b_hw_1",-4.13241113597148,NA
8,17,3,"b_hw_2",-1.67848615193974,NA
8,17,3,"b_hw_3",-0.0205817441216723,NA
8,17,3,"b_ch_1",-1078.03997647036,NA
8,17,3,"b_ch_2",-37.0552045488451,NA
8,17,3,"b_ch_3",-0.400695875494349,NA
8,17,3,"delta_1",0,NA
8,17,3,"delta_2",-1.38191046088429,NA
8,17,3,"delta_3",-0.858503208003299,NA
8,17,4,"b_tt_1",-3230.73683929689,NA
8,17,4,"b_tt_2",-24.8361701601318,NA
8,17,4,"b_tt_3",-0.0775013525691211,NA
8,17,4,"b_tt_4",3.19411960947331,NA
8,17,4,"b_tc_1",-15707.7342373982,NA
8,17,4,"b_tc_2",-69.1476894373507,NA
8,17,4,"b_tc_3",-0.1304874664539,NA
8,17,4,"b_tc_4",-80.5562608299644,NA
8,17,4,"b_hw_1",114.33201985321,NA
8,17,4,"b_hw_2",-4.08406567071484,NA
8,17,4,"b_hw_3",-0.0206141820156382,NA
8,17,4,"b_hw_4",-6.23399236627746,NA
8,17,4,"b_ch_1",-17984.4351287263,NA
8,17,4,"b_ch_2",-42910.8643564035,NA
8,17,4,"b_ch_3",-0.400939381203069,NA
8,17,4,"b_ch_4",-281.259090419077,NA
8,17,4,"delta_1",0,NA
8,17,4,"delta_2",1.09290483585539,NA
8,17,4,"delta_3",0.299871462912403,NA
8,17,4,"delta_4",-71.9730741318173,NA
8,18,1,"b_tt_1",-0.0476233500097232,0.0353634934920262
8,18,1,"b_tc_1",-0.19011425108154,0.138304128161742
8,18,1,"b_hw_1",-0.012513733221937,0.0102520777935024
8,18,1,"b_ch_1",-1.11328320123555,0.292862509624905
8,18,2,"b_tt_1",-30.8791471664311,NA
8,18,2,"b_tt_2",-0.0411036408332695,NA
8,18,2,"b_tc_1",-41.1585380471157,NA
8,18,2,"b_tc_2",-0.187181777712184,NA
8,18,2,"b_hw_1",-0.721030590151279,NA
8,18,2,"b_hw_2",-0.0115552640570682,NA
8,18,2,"b_ch_1",-20.599767159707,NA
8,18,2,"b_ch_2",-1.11303266784112,NA
8,18,2,"delta_1",0,NA
8,18,2,"delta_2",1.27106193005872,NA
8,18,3,"b_tt_1",-1.54802254566506,NA
8,18,3,"b_tt_2",-0.297888562792816,NA
8,18,3,"b_tt_3",-0.0950219686175844,NA
8,18,3,"b_tc_1",-20.5167763911645,NA
8,18,3,"b_tc_2",-0.938892141511505,NA
8,18,3,"b_tc_3",-0.45095954906197,NA
8,18,3,"b_hw_1",85.9742525565995,NA
8,18,3,"b_hw_2",0.0305844413806597,NA
8,18,3,"b_hw_3",-0.0477038522416204,NA
8,18,3,"b_ch_1",-42.0534004806415,NA
8,18,3,"b_ch_2",-1.67162429835538,NA
8,18,3,"b_ch_3",-1.71758690207001,NA
8,18,3,"delta_1",0,NA
8,18,3,"delta_2",0.625049550282858,NA
8,18,3,"delta_3",1.63555722035295,NA
8,18,4,"b_tt_1",-0.608465432980959,NA
8,18,4,"b_tt_2",-0.297133330467822,NA
8,18,4,"b_tt_3",-0.0849518588258077,NA
8,18,4,"b_tt_4",1.4239967270126,NA
8,18,4,"b_tc_1",-3.08687065280213,NA
8,18,4,"b_tc_2",-0.933406620345012,NA
8,18,4,"b_tc_3",-0.354442696402065,NA
8,18,4,"b_tc_4",-14.582656876638,NA
8,18,4,"b_hw_1",3.00515362216688,NA
8,18,4,"b_hw_2",0.0318035211062935,NA
8,18,4,"b_hw_3",-0.0490846513074249,NA
8,18,4,"b_hw_4",-1.46628875873255,NA
8,18,4,"b_ch_1",27.5797664414002,NA
8,18,4,"b_ch_2",-1.69912054869135,NA
8,18,4,"b_ch_3",-1.84193618650206,NA
8,18,4,"b_ch_4",-5.32810095703506,NA
8,18,4,"delta_1",0,NA
8,18,4,"delta_2",0.645568467350867,NA
8,18,4,"delta_3",1.42548576437913,NA
8,18,4,"delta_4",-0.0684862228913702,NA
8,19,1,"b_tt_1",-0.0851458846985751,0.0396892443693446
8,19,1,"b_tc_1",-0.24325842166792,0.149311011583104
8,19,1,"b_hw_1",-0.0508818509680512,0.016773398466031
8,19,1,"b_ch_1",-1.76642988382889,0.417100312139689
8,19,2,"b_tt_1",-0.272103932424892,NA
8,19,2,"b_tt_2",0.103506140647116,NA
8,19,2,"b_tc_1",-1.0081922479195,NA
8,19,2,"b_tc_2",0.999042145613968,NA
8,19,2,"b_hw_1",-0.0843848436015891,NA
8,19,2,"b_hw_2",-0.0582326244464418,NA
8,19,2,"b_ch_1",-3.87921492394677,NA
8,19,2,"b_ch_2",-0.85447237499965,NA
8,19,2,"delta_1",0,NA
8,19,2,"delta_2",-0.846022414091855,NA
8,19,3,"b_tt_1",-9.54778587026876,NA
8,19,3,"b_tt_2",-0.949490259067828,NA
8,19,3,"b_tt_3",0.0996076937553595,NA
8,19,3,"b_tc_1",-40.4513879055371,NA
8,19,3,"b_tc_2",-3.28122996819709,NA
8,19,3,"b_tc_3",0.935159927728086,NA
8,19,3,"b_hw_1",0.930226828108815,NA
8,19,3,"b_hw_2",-0.17853330229893,NA
8,19,3,"b_hw_3",-0.0636770216127208,NA
8,19,3,"b_ch_1",-312.362936833185,NA
8,19,3,"b_ch_2",-5.6451565040345,NA
8,19,3,"b_ch_3",-0.94459715668797,NA
8,19,3,"delta_1",0,NA
8,19,3,"delta_2",0.105970845050094,NA
8,19,3,"delta_3",0.218719251829106,NA
8,19,4,"b_tt_1",-73.7096728320066,NA
8,19,4,"b_tt_2",-57.7502696205393,NA
8,19,4,"b_tt_3",-0.797702109517575,NA
8,19,4,"b_tt_4",0.0697197588109295,NA
8,19,4,"b_tc_1",-95.1402816235743,NA
8,19,4,"b_tc_2",-251.616028356325,NA
8,19,4,"b_tc_3",-2.7238986050317,NA
8,19,4,"b_tc_4",1.45377278945003,NA
8,19,4,"b_hw_1",-0.957969958476333,NA
8,19,4,"b_hw_2",-46.0121693410777,NA
8,19,4,"b_hw_3",-0.128205129856235,NA
8,19,4,"b_hw_4",-0.46694164229809,NA
8,19,4,"b_ch_1",13.2822876783595,NA
8,19,4,"b_ch_2",-1242.66310251051,NA
8,19,4,"b_ch_3",-5.48381469314954,NA
8,19,4,"b_ch_4",-8.14582175120418,NA
8,19,4,"delta_1",0,NA
8,19,4,"delta_2",0.586752766083989,NA
8,19,4,"delta_3",1.18932839315669,NA
8,19,4,"delta_4",0.650765226806462,NA
8,20,1,"b_tt_1",-0.0351867781814017,0.0349883595631999
8,20,1,"b_tc_1",0.00205385880164531,0.0687953328363104
8,20,1,"b_hw_1",-0.040414031465155,0.0159830071955336
8,20,1,"b_ch_1",-1.32828558915188,0.368747870199009
8,20,2,"b_tt_1",-0.323291632898101,NA
8,20,2,"b_tt_2",-0.140438193420603,NA
8,20,2,"b_tc_1",-0.815304163797385,NA
8,20,2,"b_tc_2",0.416257334949941,NA
8,20,2,"b_hw_1",-0.253373306735756,NA
8,20,2,"b_hw_2",0.0280385365650721,NA
8,20,2,"b_ch_1",-5.11020749406419,NA
8,20,2,"b_ch_2",-3.39802518831979,NA
8,20,2,"delta_1",0,NA
8,20,2,"delta_2",-1.0014020368102,NA
8,20,3,"b_tt_1",-6.79714851518162,NA
8,20,3,"b_tt_2",-0.32651567317467,NA
8,20,3,"b_tt_3",34.8070597013137,NA
8,20,3,"b_tc_1",15.7510609976848,NA
8,20,3,"b_tc_2",-0.821995923087696,NA
8,20,3,"b_tc_3",-8.66743187481129,NA
8,20,3,"b_hw_1",4.73831540198987,NA
8,20,3,"b_hw_2",-0.255128425020037,NA
8,20,3,"b_hw_3",-1.71818620630825,NA
8,20,3,"b_ch_1",-149.008709157832,NA
8,20,3,"b_ch_2",-5.14433685457737,NA
8,20,3,"b_ch_3",-109.367128595834,NA
8,20,3,"delta_1",0,NA
8,20,3,"delta_2",1.79175945422437,NA
8,20,3,"delta_3",-4.54857229659211e-08,NA
8,20,4,"b_tt_1",-12.4025595321257,NA
8,20,4,"b_tt_2",-6.79305486147937,NA
8,20,4,"b_tt_3",-0.464126264376899,NA
8,20,4,"b_tt_4",36.7720064966472,NA
8,20,4,"b_tc_1",-22.0908999577122,NA
8,20,4,"b_tc_2",16.17750298206,NA
8,20,4,"b_tc_3",-1.40541087459289,NA
8,20,4,"b_tc_4",10.590237657654,NA
8,20,4,"b_hw_1",-16.3923698818155,NA
8,20,4,"b_hw_2",4.77868301909813,NA
8,20,4,"b_hw_3",-0.27286587127369,NA
8,20,4,"b_hw_4",-1.20452594549032,NA
8,20,4,"b_ch_1",-18.338424644788,NA
8,20,4,"b_ch_2",-151.524740807332,NA
8,20,4,"b_ch_3",-5.75358861051059,NA
8,20,4,"b_ch_4",-226.656665346648,NA
8,20,4,"delta_1",0,NA
8,20,4,"delta_2",-1.00326406174508,NA
8,20,4,"delta_3",0.182391305567986,NA
8,20,4,"delta_4",-1.00326405335905,NA
5,1,1,"b_tt_1",0.103443181767877,0.0519576614922783
5,1,1,"b_tc_1",0.460829790832256,0.17612815916516
5,1,1,"b_hw_1",-0.0417412543704422,0.0208481192123353
5,1,1,"b_ch_1",-1.11446115585936,0.419561623029172
5,1,2,"b_tt_1",-23.1716256775882,NA
5,1,2,"b_tt_2",-0.134908941219346,NA
5,1,2,"b_tc_1",65.7703558326016,NA
5,1,2,"b_tc_2",-1.97532664440907,NA
5,1,2,"b_hw_1",11.3427900025683,NA
5,1,2,"b_hw_2",-0.0627787289409246,NA
5,1,2,"b_ch_1",-612.799121441561,NA
5,1,2,"b_ch_2",-1.1369266783168,NA
5,1,2,"delta_1",0,NA
5,1,2,"delta_2",0.408726974763092,NA
5,1,3,"b_tt_1",-25.1185675668421,NA
5,1,3,"b_tt_2",-23.4750585134856,NA
5,1,3,"b_tt_3",45.4854702380328,NA
5,1,3,"b_tc_1",70.8212235039345,NA
5,1,3,"b_tc_2",-276.126846770197,NA
5,1,3,"b_tc_3",-90.0253152252495,NA
5,1,3,"b_hw_1",12.2366222492278,NA
5,1,3,"b_hw_2",-2.13532713969922,NA
5,1,3,"b_hw_3",-140.395812440893,NA
5,1,3,"b_ch_1",-661.97483430651,NA
5,1,3,"b_ch_2",-105.888332593677,NA
5,1,3,"b_ch_3",-233.93438492816,NA
5,1,3,"delta_1",0,NA
5,1,3,"delta_2",-0.693147180570927,NA
5,1,3,"delta_3",-9.38297217700779e-11,NA
5,1,4,"b_tt_1",-88251.6009978535,NA
5,1,4,"b_tt_2",-24.2580248306231,NA
5,1,4,"b_tt_3",-24.2002910131692,NA
5,1,4,"b_tt_4",46.0398240115422,NA
5,1,4,"b_tc_1",-17617.3470666799,NA
5,1,4,"b_tc_2",-274.653479491244,NA
5,1,4,"b_tc_3",68.3142535236509,NA
5,1,4,"b_tc_4",105.369561215558,NA
5,1,4,"b_hw_1",4483.14288402681,NA
5,1,4,"b_hw_2",0.0804046585503174,NA
5,1,4,"b_hw_3",11.7839146281334,NA
5,1,4,"b_hw_4",-6738.11055718279,NA
5,1,4,"b_ch_1",248687.968599205,NA
5,1,4,"b_ch_2",-87.6314691018221,NA
5,1,4,"b_ch_3",-638.206115338011,NA
5,1,4,"b_ch_4",-131.800288518903,NA
5,1,4,"delta_1",0,NA
5,1,4,"delta_2",2460.61204752737,NA
5,1,4,"delta_3",2461.30519470809,NA
5,1,4,"delta_4",2461.30519470789,NA
5,2,1,"b_tt_1",-0.163793898983594,0.0667373411672546
5,2,1,"b_tc_1",-0.563221925695516,0.267742030448491
5,2,1,"b_hw_1",-0.0339964835536415,0.0179870332785265
5,2,1,"b_ch_1",-1.4599339597563,0.475267618749365
5,2,2,"b_tt_1",-11.6030861146444,NA
5,2,2,"b_tt_2",-0.115672151214577,NA
5,2,2,"b_tc_1",-60.7282213212123,NA
5,2,2,"b_tc_2",-0.347438663016013,NA
5,2,2,"b_hw_1",-2.24520812742373,NA
5,2,2,"b_hw_2",-0.041012723214495,NA
5,2,2,"b_ch_1",-87.4311781972333,NA
5,2,2,"b_ch_2",-0.217533963286876,NA
5,2,2,"delta_1",0,NA
5,2,2,"delta_2",-0.381011936488947,NA
5,2,3,"b_tt_1",-14.1727839254653,NA
5,2,3,"b_tt_2",-0.495843957733915,NA
5,2,3,"b_tt_3",6.63907096495433,NA
5,2,3,"b_tc_1",-82.5556865079086,NA
5,2,3,"b_tc_2",-1.66104899948658,NA
5,2,3,"b_tc_3",23.6594728115881,NA
5,2,3,"b_hw_1",-2.45390643949915,NA
5,2,3,"b_hw_2",-0.0998499809243365,NA
5,2,3,"b_hw_3",-4.68893996288712,NA
5,2,3,"b_ch_1",-80.5450273614149,NA
5,2,3,"b_ch_2",1.26753698616052,NA
5,2,3,"b_ch_3",-3.15127884423255,NA
5,2,3,"delta_1",0,NA
5,2,3,"delta_2",-1.0985570755872,NA
5,2,3,"delta_3",-1.09861122010145,NA
5,2,4,"b_tt_1",-11.5645613472415,NA
5,2,4,"b_tt_2",-0.495844199304276,NA
5,2,4,"b_tt_3",7.52035187782226,NA
5,2,4,"b_tt_4",8.87968719053615,NA
5,2,4,"b_tc_1",-52.7350617177001,NA
5,2,4,"b_tc_2",-1.66104965098548,NA
5,2,4,"b_tc_3",26.8366632791169,NA
5,2,4,"b_tc_4",-5.20000979327301,NA
5,2,4,"b_hw_1",-2.64511442551236,NA
5,2,4,"b_hw_2",-0.0998503107315463,NA
5,2,4,"b_hw_3",-9.3191789236048,NA
5,2,4,"b_hw_4",-3.62147006967083,NA
5,2,4,"b_ch_1",-113.611182897654,NA
5,2,4,"b_ch_2",1.26753833323396,NA
5,2,4,"b_ch_3",-3.36823784099097,NA
5,2,4,"b_ch_4",299.317430449519,NA
5,2,4,"delta_1",0,NA
5,2,4,"delta_2",-1.09855710028515,NA
5,2,4,"delta_3",-1.09861126221193,NA
5,2,4,"delta_4",-31.037258542425,NA
5,3,1,"b_tt_1",-0.108864032182664,0.099853469065174
5,3,1,"b_tc_1",-1.3168334640376,0.830992715193569
5,3,1,"b_hw_1",-0.0773846436558765,0.0292246422413337
5,3,1,"b_ch_1",-2.64360827196086,0.869138801478702
5,3,2,"b_tt_1",-21.7962732491121,NA
5,3,2,"b_tt_2",69.4234131170865,NA
5,3,2,"b_tc_1",-64.969199945124,NA
5,3,2,"b_tc_2",-108.210145623738,NA
5,3,2,"b_hw_1",-7.42106735009722,NA
5,3,2,"b_hw_2",-5.47875076595433,NA
5,3,2,"b_ch_1",-154.546949184758,NA
5,3,2,"b_ch_2",-2559.37788122374,NA
5,3,2,"delta_1",0,NA
5,3,2,"delta_2",1.49856408180721e-10,NA
5,3,3,"b_tt_1",-65684.9836632557,NA
5,3,3,"b_tt_2",-20.1513473540757,NA
5,3,3,"b_tt_3",301.966126155817,NA
5,3,3,"b_tc_1",-391874.948506986,NA
5,3,3,"b_tc_2",-60.6696676797034,NA
5,3,3,"b_tc_3",-2163.11139185408,NA
5,3,3,"b_hw_1",22522.6645509547,NA
5,3,3,"b_hw_2",-75.3452183203439,NA
5,3,3,"b_hw_3",-67.3901494790015,NA
5,3,3,"b_ch_1",888835.421490131,NA
5,3,3,"b_ch_2",-1680.00093813996,NA
5,3,3,"b_ch_3",-13324.2406775275,NA
5,3,3,"delta_1",0,NA
5,3,3,"delta_2",156033.100500999,NA
5,3,3,"delta_3",156032.476502962,NA
5,3,4,"b_tt_1",-38.3135064332658,NA
5,3,4,"b_tt_2",-20.147455705449,NA
5,3,4,"b_tt_3",60.1671986740235,NA
5,3,4,"b_tt_4",47423.9037251256,NA
5,3,4,"b_tc_1",-114.167873301078,NA
5,3,4,"b_tc_2",-60.6579927447474,NA
5,3,4,"b_tc_3",-601.637447690788,NA
5,3,4,"b_tc_4",-13545.833583789,NA
5,3,4,"b_hw_1",-15.7974629619263,NA
5,3,4,"b_hw_2",-103.811766608093,NA
5,3,4,"b_hw_3",-16.2571750776044,NA
5,3,4,"b_hw_4",100527.509620666,NA
5,3,4,"b_ch_1",-280.663987357521,NA
5,3,4,"b_ch_2",-2305.48909392116,NA
5,3,4,"b_ch_3",-3023.31164621295,NA
5,3,4,"b_ch_4",89911.7092797365,NA
5,3,4,"delta_1",0,NA
5,3,4,"delta_2",25.1514576788767,NA
5,3,4,"delta_3",24.5274596402499,NA
5,3,4,"delta_4",-10492.0057611418,NA
5,4,1,"b_tt_1",-0.197626500204033,0.0795726758833293
5,4,1,"b_tc_1",-1.25090363255953,0.461780270198254
5,4,1,"b_hw_1",-0.0339620959196111,0.0184837705279506
5,4,1,"b_ch_1",-1.54566382729227,0.515890556016011
5,4,2,"b_tt_1",-7.41103142411468,NA
5,4,2,"b_tt_2",-0.0234358035415016,NA
5,4,2,"b_tc_1",-60.3808650406692,NA
5,4,2,"b_tc_2",0.709425163845667,NA
5,4,2,"b_hw_1",-1.57469541520378,NA
5,4,2,"b_hw_2",-0.0156644531373147,NA
5,4,2,"b_ch_1",-103.059768123542,NA
5,4,2,"b_ch_2",-0.00324038125493011,NA
5,4,2,"delta_1",0,NA
5,4,2,"delta_2",-1.38243882041638,NA
5,4,3,"b_tt_1",-9.04137121117537,NA
5,4,3,"b_tt_2",-0.0234329233894727,NA
5,4,3,"b_tt_3",5.28142023344474,NA
5,4,3,"b_tc_1",-72.8458893610131,NA
5,4,3,"b_tc_2",0.709449104161651,NA
5,4,3,"b_tc_3",-53.0902692518662,NA
5,4,3,"b_hw_1",-1.84063712674809,NA
5,4,3,"b_hw_2",-0.0156646691707053,NA
5,4,3,"b_hw_3",-4.8167437621389,NA
5,4,3,"b_ch_1",-124.251536218844,NA
5,4,3,"b_ch_2",-0.00324519133183797,NA
5,4,3,"b_ch_3",68.5717259368148,NA
5,4,3,"delta_1",0,NA
5,4,3,"delta_2",-1.38243902816798,NA
5,4,3,"delta_3",-39.0477505291332,NA
5,4,4,"b_tt_1",-77.9232568675552,NA
5,4,4,"b_tt_2",-70.6503744128596,NA
5,4,4,"b_tt_3",-26.3080431980111,NA
5,4,4,"b_tt_4",-0.0234322891836652,NA
5,4,4,"b_tc_1",-3.66373820152472,NA
5,4,4,"b_tc_2",-518.211529471503,NA
5,4,4,"b_tc_3",-182.828469368866,NA
5,4,4,"b_tc_4",0.709454722388791,NA
5,4,4,"b_hw_1",219.570930132331,NA
5,4,4,"b_hw_2",-8.21169685660333,NA
5,4,4,"b_hw_3",-4.62606861878508,NA
5,4,4,"b_hw_4",-0.0156647695752676,NA
5,4,4,"b_ch_1",-1818.52609067011,NA
5,4,4,"b_ch_2",-861.839872762388,NA
5,4,4,"b_ch_3",-393.131273271633,NA
5,4,4,"b_ch_4",-0.00324799611481656,NA
5,4,4,"delta_1",0,NA
5,4,4,"delta_2",136.23034839035,NA
5,4,4,"delta_3",153.89880641364,NA
5,4,4,"delta_4",152.516367390488,NA
5,5,1,"b_tt_1",-1.32421155691529,0.76129522343465
5,5,1,"b_tc_1",-2.16704704044087,1.47832948493629
5,5,1,"b_hw_1",-0.131112519547648,0.0942540782102841
5,5,1,"b_ch_1",-7.14361413082064,3.31618177161078
5,5,2,"b_tt_1",-10.5137515381538,NA
5,5,2,"b_tt_2",-0.397519133539483,NA
5,5,2,"b_tc_1",-19.8862737354945,NA
5,5,2,"b_tc_2",-26.4708594189777,NA
5,5,2,"b_hw_1",-1.05500603627434,NA
5,5,2,"b_hw_2",-1.6403399774467,NA
5,5,2,"b_ch_1",-32.3556596169666,NA
5,5,2,"b_ch_2",-89.2889626935043,NA
5,5,2,"delta_1",0,NA
5,5,2,"delta_2",0.519776325040866,NA
5,5,3,"b_tt_1",-10.5138936661983,NA
5,5,3,"b_tt_2",53.6773497297391,NA
5,5,3,"b_tt_3",637.039046442464,NA
5,5,3,"b_tc_1",-19.8865492753815,NA
5,5,3,"b_tc_2",25.5584006136958,NA
5,5,3,"b_tc_3",-5273.96633821241,NA
5,5,3,"b_hw_1",-1.055021414813,NA
5,5,3,"b_hw_2",-5.99662034063457,NA
5,5,3,"b_hw_3",310.644127435901,NA
5,5,3,"b_ch_1",-32.3560398387663,NA
5,5,3,"b_ch_2",-384.740717069462,NA
5,5,3,"b_ch_3",-6589.99568308499,NA
5,5,3,"delta_1",0,NA
5,5,3,"delta_2",0.519777115137657,NA
5,5,3,"delta_3",-4159.63671821197,NA
5,5,4,"b_tt_1",-60668.5019994797,NA
5,5,4,"b_tt_2",-10.5138930423972,NA
5,5,4,"b_tt_3",-7.47549585364307,NA
5,5,4,"b_tt_4",-2.90484536818873,NA
5,5,4,"b_tc_1",153756.603005138,NA
5,5,4,"b_tc_2",-19.8865480822865,NA
5,5,4,"b_tc_3",-64.3281740367218,NA
5,5,4,"b_tc_4",-131.889484045648,NA
5,5,4,"b_hw_1",-1220595.00708147,NA
5,5,4,"b_hw_2",-1.05502135759215,NA
5,5,4,"b_hw_3",-20.0747506300785,NA
5,5,4,"b_hw_4",-12.0138120149724,NA
5,5,4,"b_ch_1",-47252.0254561831,NA
5,5,4,"b_ch_2",-32.3560371728654,NA
5,5,4,"b_ch_3",-8489.39308221998,NA
5,5,4,"b_ch_4",-396.249376857758,NA
5,5,4,"delta_1",0,NA
5,5,4,"delta_2",8334.87740352119,NA
5,5,4,"delta_3",8334.85103158511,NA
5,5,4,"delta_4",8334.53164041386,NA
5,6,1,"b_tt_1",-0.161585591872964,0.0647242683840066
5,6,1,"b_tc_1",-0.714213572624797,0.322624633060956
5,6,1,"b_hw_1",-0.0434801558770672,0.0190898250665361
5,6,1,"b_ch_1",-2.80420274573822,0.925057669994237
5,6,2,"b_tt_1",-8.59230033405524,NA
5,6,2,"b_tt_2",-0.483923224315287,NA
5,6,2,"b_tc_1",-81.3045966599373,NA
5,6,2,"b_tc_2",-2.93061982613712,NA
5,6,2,"b_hw_1",-23.0329165629718,NA
5,6,2,"b_hw_2",-0.0158763588238907,NA
5,6,2,"b_ch_1",-292.216843556353,NA
5,6,2,"b_ch_2",-4.35119454094099,NA
5,6,2,"delta_1",0,NA
5,6,2,"delta_2",-0.371035193848647,NA
5,6,3,"b_tt_1",-23.6787655572826,NA
5,6,3,"b_tt_2",-20.2156679157615,NA
5,6,3,"b_tt_3",1062.4867551039,NA
5,6,3,"b_tc_1",-186.382702037694,NA
5,6,3,"b_tc_2",-202.294799328529,NA
5,6,3,"b_tc_3",24689.7091195349,NA
5,6,3,"b_hw_1",-5.07200141471415,NA
5,6,3,"b_hw_2",-657.605002888067,NA
5,6,3,"b_hw_3",-296.110185592583,NA
5,6,3,"b_ch_1",-225.429510760435,NA
5,6,3,"b_ch_2",-9711.87121314616,NA
5,6,3,"b_ch_3",-164646.062135581,NA
5,6,3,"delta_1",0,NA
5,6,3,"delta_2",0.693147180506411,NA
5,6,3,"delta_3",-0.287682072551829,NA
5,6,4,"b_tt_1",-235.903883055113,NA
5,6,4,"b_tt_2",-49.7898298840093,NA
5,6,4,"b_tt_3",-23.5045219859696,NA
5,6,4,"b_tt_4",-18.7386664003252,NA
5,6,4,"b_tc_1",-1133947.90086197,NA
5,6,4,"b_tc_2",-182.808161703942,NA
5,6,4,"b_tc_3",-185.028836506583,NA
5,6,4,"b_tc_4",-187.96462048714,NA
5,6,4,"b_hw_1",43273.3073917305,NA
5,6,4,"b_hw_2",1.71402265916317,NA
5,6,4,"b_hw_3",-5.01108901421704,NA
5,6,4,"b_hw_4",-26248.7085424334,NA
5,6,4,"b_ch_1",1285156.95586835,NA
5,6,4,"b_ch_2",-5580.55648275209,NA
5,6,4,"b_ch_3",-223.367953296322,NA
5,6,4,"b_ch_4",-742.988466495246,NA
5,6,4,"delta_1",0,NA
5,6,4,"delta_2",209906.111911703,NA
5,6,4,"delta_3",209906.111911703,NA
5,6,4,"delta_4",209906.593123528,NA
5,7,1,"b_tt_1",-0.0533967940222909,0.0519470386647647
5,7,1,"b_tc_1",-0.263438952232548,0.330520033153865
5,7,1,"b_hw_1",-0.0291247879305617,0.0146000806476862
5,7,1,"b_ch_1",-1.25781867650262,0.416049500969828
5,7,2,"b_tt_1",-17.3371302323687,NA
5,7,2,"b_tt_2",-0.00537299154163113,NA
5,7,2,"b_tc_1",-134.447287581837,NA
5,7,2,"b_tc_2",0.258557445174685,NA
5,7,2,"b_hw_1",-3.46404371529458,NA
5,7,2,"b_hw_2",-0.0340810001659578,NA
5,7,2,"b_ch_1",-89.8089277661068,NA
5,7,2,"b_ch_2",-1.4670951525214,NA
5,7,2,"delta_1",0,NA
5,7,2,"delta_2",0.50000784413381,NA
5,7,3,"b_tt_1",-18.1464938044892,NA
5,7,3,"b_tt_2",-3.74307851173984,NA
5,7,3,"b_tt_3",-0.0436760647182179,NA
5,7,3,"b_tc_1",-138.300143596207,NA
5,7,3,"b_tc_2",-34.5776757061952,NA
5,7,3,"b_tc_3",0.31704238655288,NA
5,7,3,"b_hw_1",-3.50770396650638,NA
5,7,3,"b_hw_2",-7.42889385681773,NA
5,7,3,"b_hw_3",-0.0151852004964031,NA
5,7,3,"b_ch_1",-139.090318179324,NA
5,7,3,"b_ch_2",-59.9894851887194,NA
5,7,3,"b_ch_3",-1.16981747704985,NA
5,7,3,"delta_1",0,NA
5,7,3,"delta_2",-0.00080198547812943,NA
5,7,3,"delta_3",0.305027008011927,NA
5,7,4,"b_tt_1",-16.906759065684,NA
5,7,4,"b_tt_2",-5.29694287732409,NA
5,7,4,"b_tt_3",-0.0520523934525887,NA
