"n","seed","K","ok","n_starts_ok","LL","n_par","AIC","BIC","min_class_share","hessian_ok","secs","usable","verdict","problems"
25,3,4,TRUE,8,-65.0160898158621,19,168.032179631724,232.938087273608,0.162394479660132,FALSE,17.8408141136169,FALSE,"NO COVARIANCE","no_covariance"
25,4,1,TRUE,1,-76.9261766185083,4,161.852353237017,175.516754845834,1,TRUE,0.250447034835815,TRUE,"ok",""
25,4,2,TRUE,8,-64.1314079684916,9,146.262815936983,177.007719556823,0.319499047955307,FALSE,6.50195598602295,FALSE,"NO COVARIANCE","no_covariance"
25,4,3,TRUE,8,-61.3544529055921,14,150.708905811184,198.534311442046,0.286668209301111,FALSE,13.0785949230194,FALSE,"NO COVARIANCE","no_covariance"
25,4,4,TRUE,8,-58.4835246275411,19,154.967049255082,219.872956896966,0.0858406601213142,FALSE,22.0696408748627,FALSE,"NO COVARIANCE","no_covariance"
25,5,1,TRUE,1,-83.8929821539869,4,175.785964307974,189.450365916792,1,TRUE,0.2930748462677,TRUE,"ok",""
25,5,2,TRUE,8,-70.2729443762863,9,158.545888752573,189.290792372412,0.48051609275566,FALSE,4.73619413375854,FALSE,"NO COVARIANCE","no_covariance"
25,5,3,TRUE,8,-55.1234405132642,14,138.246881026528,186.07228665739,0.290085713364159,FALSE,9.91173696517944,FALSE,"NO COVARIANCE","no_covariance"
25,5,4,TRUE,8,-50.9682606557977,19,139.936521311595,204.842428953479,0.0439162622801076,FALSE,19.1114311218262,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
25,6,1,TRUE,1,-100.43158452285,4,208.863169045699,222.527570654517,1,TRUE,0.384714841842651,TRUE,"ok",""
25,6,2,TRUE,8,-82.9447139349979,9,183.889427869996,214.634331489836,0.131981198126819,TRUE,5.509605884552,FALSE,"WRONG SIGN","wrong_sign"
25,6,3,TRUE,8,-66.4371633924961,14,160.874326784992,208.699732415854,0.266328473443777,TRUE,9.89909219741821,TRUE,"ok",""
25,6,4,TRUE,8,-57.9202488095604,19,153.840497619121,218.746405261005,0.113197914168927,FALSE,13.9664161205292,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,7,1,TRUE,1,-102.162966938712,4,212.325933877425,225.990335486242,1,TRUE,0.248493909835815,FALSE,"WRONG SIGN","wrong_sign"
25,7,2,TRUE,8,-89.6715435929293,9,197.343087185859,228.087990805698,0.488791375529105,TRUE,5.52687096595764,FALSE,"WRONG SIGN","wrong_sign"
25,7,3,TRUE,8,-84.8655103211432,14,197.731020642286,245.556426273148,0.178797399764195,TRUE,264.598531961441,FALSE,"WRONG SIGN","wrong_sign"
25,7,4,TRUE,8,-80.2389058520422,19,198.477811704084,263.383719345968,0.149008020062619,FALSE,19.2218201160431,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,8,1,TRUE,1,-103.174901632745,4,214.34980326549,228.014204874308,1,TRUE,0.416806936264038,TRUE,"ok",""
25,8,2,TRUE,8,-88.4898605131087,9,194.979721026217,225.724624646057,0.47853840794499,TRUE,6.87908411026001,TRUE,"ok",""
25,8,3,TRUE,8,-74.9804727012338,14,177.960945402468,225.786351033329,0.1259670721159,FALSE,9.53685092926025,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,8,4,TRUE,8,-71.6750831201413,19,181.350166240283,246.256073882167,0.0665269316255796,FALSE,13.1208009719849,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,9,1,TRUE,1,-106.039184967858,4,220.078369935716,233.742771544534,1,TRUE,0.156644821166992,TRUE,"ok",""
25,9,2,TRUE,8,-85.7179920336696,9,189.435984067339,220.180887687179,0.374583940765973,FALSE,3.87180590629578,FALSE,"NO COVARIANCE","no_covariance"
25,9,3,TRUE,8,-76.607344765452,14,181.214689530904,229.040095161766,0.12111128836461,FALSE,6.58170199394226,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,9,4,TRUE,8,-70.642047455865,19,179.28409491173,244.190002553614,0.0903113292174368,FALSE,11.5204420089722,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,10,1,TRUE,1,-101.263136558722,4,210.526273117444,224.190674726262,1,TRUE,0.172114849090576,TRUE,"ok",""
25,10,2,TRUE,8,-90.664519396369,9,199.329038792738,230.073942412578,0.362119466358734,TRUE,3.69976902008057,TRUE,"ok",""
25,10,3,TRUE,7,-79.1998849208873,14,186.399769841775,234.225175472636,0.194538123826033,TRUE,6.99665999412537,TRUE,"ok",""
25,10,4,TRUE,8,-71.2980457576329,19,180.596091515266,245.50199915715,0.0773834887736719,FALSE,12.0251460075378,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,11,1,TRUE,1,-112.02507305378,4,232.050146107559,245.714547716377,1,TRUE,0.22857403755188,FALSE,"WRONG SIGN","wrong_sign"
25,11,2,TRUE,8,-99.1387377338707,9,216.277475467741,247.022379087581,0.450915824596564,TRUE,3.78724503517151,FALSE,"WRONG SIGN","wrong_sign"
25,11,3,TRUE,8,-89.6324744445933,14,207.264948889187,255.090354520048,0.210505426644159,TRUE,6.14449095726013,FALSE,"WRONG SIGN","wrong_sign"
25,11,4,TRUE,8,-84.7942287364175,19,207.588457472835,272.494365114719,0.0804107222492209,TRUE,21.4364640712738,FALSE,"WRONG SIGN","wrong_sign"
25,12,1,TRUE,1,-112.503632896162,4,233.007265792324,246.671667401141,1,TRUE,0.353234052658081,TRUE,"ok",""
25,12,2,TRUE,8,-87.1324751551798,9,192.26495031036,223.009853930199,0.281427312189411,TRUE,5.52218985557556,TRUE,"ok",""
25,12,3,TRUE,8,-70.725402754658,14,169.450805509316,217.276211140178,0.189950361630481,FALSE,9.03290510177612,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,12,4,TRUE,8,-63.6737090052985,19,165.347418010597,230.253325652481,0.0915921371590072,FALSE,15.9072930812836,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,13,1,TRUE,1,-110.874722600279,4,229.749445200558,243.413846809376,1,TRUE,0.356934070587158,TRUE,"ok",""
25,13,2,TRUE,8,-94.4919327788696,9,206.983865557739,237.728769177579,0.193393296894619,TRUE,5.20521807670593,FALSE,"WRONG SIGN","wrong_sign"
25,13,3,TRUE,8,-88.691825546835,14,205.38365109367,253.209056724532,0.242516684315878,FALSE,11.5349290370941,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,13,4,TRUE,8,-81.9084093663403,19,201.816818732681,266.722726374565,0.151945753266714,FALSE,18.0195860862732,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,14,1,TRUE,1,-110.97924701929,4,229.95849403858,243.622895647398,1,TRUE,0.357425212860107,TRUE,"ok",""
25,14,2,TRUE,8,-97.1986518125544,9,212.397303625109,243.142207244949,0.490369233834287,TRUE,5.37018823623657,TRUE,"ok",""
25,14,3,TRUE,8,-78.9798644137381,14,185.959728827476,233.785134458338,0.228255777822063,FALSE,9.02183699607849,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,14,4,TRUE,8,-74.0646652843919,19,186.129330568784,251.035238210668,0.0513485272060931,FALSE,16.1906521320343,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,15,1,TRUE,1,-116.137160197839,4,240.274320395679,253.938722004497,1,TRUE,0.202688932418823,TRUE,"ok",""
25,15,2,TRUE,8,-105.017974623313,9,228.035949246626,258.780852866466,0.332122700237083,TRUE,4.81206512451172,TRUE,"ok",""
25,15,3,TRUE,8,-95.7968501721919,14,219.593700344384,267.419105975246,0.0798700865798189,FALSE,8.28492188453674,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,15,4,TRUE,8,-87.9629711346742,19,213.925942269348,278.831849911232,0.0799186995262745,FALSE,19.6515719890594,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,16,1,TRUE,1,-94.8643139736085,4,197.728627947217,211.393029556035,1,TRUE,0.450186014175415,TRUE,"ok",""
25,16,2,TRUE,8,-82.980315915278,9,183.960631830556,214.705535450396,0.274496409618224,FALSE,8.44099998474121,FALSE,"NO COVARIANCE","no_covariance"
25,16,3,TRUE,8,-77.1939719122488,14,182.387943824498,230.213349455359,0.191348641140362,TRUE,13.4549050331116,FALSE,"WRONG SIGN","wrong_sign"
25,16,4,TRUE,8,-68.047150207284,19,174.094300414568,239.000208056452,0.115704552119084,FALSE,15.2661890983582,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,17,1,TRUE,1,-102.386306267494,4,212.772612534989,226.437014143806,1,TRUE,0.296117067337036,TRUE,"ok",""
25,17,2,TRUE,8,-89.7120527038904,9,197.424105407781,228.169009027621,0.110161396508202,FALSE,4.8142409324646,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,17,3,TRUE,8,-74.5508790590994,14,177.101758118199,224.927163749061,0.249890967986698,FALSE,8.20796990394592,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,17,4,TRUE,8,-70.7093412602592,19,179.418682520518,244.324590162402,0.109505963188085,FALSE,17.8400900363922,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,18,1,TRUE,1,-105.076302515911,4,218.152605031822,231.81700664064,1,TRUE,0.407297849655151,TRUE,"ok",""
25,18,2,TRUE,8,-95.5203867624208,9,209.040773524842,239.785677144681,0.384918554854581,TRUE,6.175950050354,FALSE,"WRONG SIGN","wrong_sign"
25,18,3,TRUE,8,-79.8828833614726,14,187.765766722945,235.591172353807,0.239512230271563,FALSE,11.2098960876465,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,18,4,TRUE,8,-72.3550473264995,19,182.710094652999,247.616002294883,0.0953729086937868,FALSE,25.4336631298065,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,19,1,TRUE,1,-90.6249309570754,4,189.249861914151,202.914263522969,1,TRUE,0.395232915878296,TRUE,"ok",""
25,19,2,TRUE,8,-76.4710396466795,9,170.942079293359,201.686982913199,0.478129427108352,TRUE,5.36547613143921,FALSE,"WRONG SIGN","wrong_sign"
25,19,3,TRUE,8,-70.2395072202662,14,168.479014440532,216.304420071394,0.108888829910509,FALSE,10.7650210857391,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,19,4,TRUE,8,-65.6778257194231,19,169.355651438846,234.26155908073,0.0867071292520757,FALSE,15.9103300571442,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,20,1,TRUE,1,-102.556914264245,4,213.11382852849,226.778230137308,1,TRUE,0.330199003219604,TRUE,"ok",""
25,20,2,TRUE,8,-89.9229551766124,9,197.845910353225,228.590813973065,0.232781349002293,TRUE,4.55680394172668,FALSE,"WRONG SIGN","wrong_sign"
25,20,3,TRUE,8,-79.1427892360659,14,186.285578472132,234.110984102994,0.17741345866804,TRUE,8.31782412528992,FALSE,"WRONG SIGN","wrong_sign"
25,20,4,TRUE,8,-74.6795776260592,19,187.359155252118,252.265062894002,0.128625931700973,TRUE,12.9540221691132,FALSE,"WRONG SIGN","wrong_sign"
20,1,1,TRUE,1,-84.6519510875868,4,177.303902175174,190.075729578734,1,TRUE,0.237035036087036,FALSE,"WRONG SIGN","wrong_sign"
20,1,2,TRUE,8,-61.945407757385,9,141.89081551477,170.627427172782,0.385706024549063,TRUE,4.52683687210083,FALSE,"WRONG SIGN","wrong_sign"
20,1,3,TRUE,8,-52.1608796955897,14,132.321759391179,177.023155303642,0.18600538679305,FALSE,7.99401688575745,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,1,4,TRUE,8,-48.0006518076349,19,134.00130361527,194.667483782184,0.134383960533491,FALSE,18.1275229454041,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,2,1,TRUE,1,-89.0578488447584,4,186.115697689517,198.887525093078,1,TRUE,0.247092008590698,TRUE,"ok",""
20,2,2,TRUE,8,-73.0267567578973,9,164.053513515795,192.790125173806,0.377544222342541,TRUE,4.83333897590637,FALSE,"WRONG SIGN","wrong_sign"
20,2,3,TRUE,8,-60.8906390330113,14,149.781278066023,194.482673978485,0.265002714371163,FALSE,7.7136549949646,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,2,4,TRUE,8,-57.2627890129071,19,152.525578025814,213.191758192728,0.0993914067860674,FALSE,20.7497429847717,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,3,1,TRUE,1,-71.059651776931,4,150.119303553862,162.891130957423,1,TRUE,0.390741109848022,TRUE,"ok",""
20,3,2,TRUE,8,-58.8040577208543,9,135.608115441709,164.344727099721,0.437828274861983,TRUE,5.34456896781921,FALSE,"WRONG SIGN","wrong_sign"
20,3,3,TRUE,8,-51.2770324901122,14,130.554064980224,175.255460892687,0.174129865925376,TRUE,9.92281317710876,TRUE,"ok",""
20,3,4,TRUE,8,-48.6568838640397,19,135.313767728079,195.979947894993,0.223863391983837,FALSE,20.5352370738983,FALSE,"NO COVARIANCE","no_covariance"
20,4,1,TRUE,1,-62.7741554085921,4,133.548310817184,146.320138220745,1,TRUE,0.29003381729126,TRUE,"ok",""
20,4,2,TRUE,8,-48.9258058556599,9,115.85161171132,144.588223369332,0.370989340565795,FALSE,6.27038288116455,FALSE,"NO COVARIANCE","no_covariance"
20,4,3,TRUE,8,-43.4855194799304,14,114.971038959861,159.672434872324,0.315915037464237,FALSE,12.2559258937836,FALSE,"NO COVARIANCE","no_covariance"
20,4,4,TRUE,8,-41.9465932162967,19,121.893186432593,182.559366599507,0.218945450501882,FALSE,18.364287853241,FALSE,"NO COVARIANCE","no_covariance"
20,5,1,TRUE,1,-56.6207331158295,4,121.241466231659,134.01329363522,1,TRUE,0.40618109703064,TRUE,"ok",""
20,5,2,TRUE,8,-43.5346493974827,9,105.069298794965,133.805910452977,0.442834057125783,FALSE,6.07235503196716,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,5,3,TRUE,8,-38.9234806847043,14,105.846961369409,150.548357281872,0.133102752958747,FALSE,12.7033059597015,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,5,4,TRUE,8,-35.4072570219949,19,108.81451404399,169.480694210904,0.145057301328817,FALSE,21.5386009216309,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,6,1,TRUE,1,-72.5801197879408,4,153.160239575882,165.932066979442,1,TRUE,0.353453159332275,TRUE,"ok",""
20,6,2,TRUE,8,-57.0951394671188,9,132.190278934238,160.926890592249,0.161954921282374,TRUE,9.23017311096191,FALSE,"WRONG SIGN","wrong_sign"
20,6,3,TRUE,8,-40.4188246276378,14,108.837649255276,153.539045167738,0.199707959242783,FALSE,15.98361992836,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,6,4,TRUE,8,-31.4553327176491,19,100.910665435298,161.576845602212,0.113650070105161,FALSE,34.1384651660919,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,7,1,TRUE,1,-81.943986718317,4,171.887973436634,184.659800840195,1,TRUE,0.598328113555908,TRUE,"ok",""
20,7,2,TRUE,8,-73.6015594671113,9,165.203118934223,193.939730592235,0.378900394376358,TRUE,4.80223894119263,TRUE,"ok",""
20,7,3,TRUE,8,-69.4144592382269,14,166.828918476454,211.530314388917,0.256443516576605,TRUE,5.97933101654053,FALSE,"WRONG SIGN","wrong_sign"
20,7,4,TRUE,8,-66.1607836902752,19,170.32156738055,230.987747547464,0.181446668619158,FALSE,13.7891590595245,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,8,1,TRUE,1,-86.7802472029243,4,181.560494405849,194.332321809409,1,TRUE,0.224575996398926,TRUE,"ok",""
20,8,2,TRUE,8,-69.8565377862965,9,157.713075572593,186.449687230605,0.441574660198846,FALSE,6.3759229183197,FALSE,"NO COVARIANCE","no_covariance"
20,8,3,TRUE,8,-57.1147685082484,14,142.229537016497,186.93093292896,0.163683802507709,FALSE,7.8441789150238,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,8,4,TRUE,8,-56.0841967683137,19,150.168393536627,210.834573703541,0.156026888775429,FALSE,9.75360894203186,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,9,1,TRUE,1,-77.4666200308349,4,162.93324006167,175.705067465231,1,TRUE,0.240220785140991,TRUE,"ok",""
20,9,2,TRUE,8,-52.0169776111286,9,122.033955222257,150.770566880269,0.484689456305969,FALSE,5.43608808517456,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,9,3,TRUE,8,-48.8726498906811,14,125.745299781362,170.446695693825,0.26747633688072,FALSE,7.80023097991943,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,9,4,TRUE,8,-41.8709852330556,19,121.741970466111,182.408150633025,0.0499996341728483,FALSE,17.2590568065643,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
20,10,1,TRUE,1,-82.1842984065377,4,172.368596813075,185.140424216636,1,TRUE,0.272933006286621,TRUE,"ok",""
20,10,2,TRUE,8,-71.1952087531735,9,160.390417506347,189.127029164359,0.382715453049745,TRUE,6.50921082496643,TRUE,"ok",""
20,10,3,TRUE,8,-60.5275446382213,14,149.055089276443,193.756485188906,0.163882555335033,FALSE,7.9441499710083,FALSE,"NO COVARIANCE","no_covariance"
20,10,4,TRUE,8,-54.334984394932,19,146.669968789864,207.336148956778,0.205442791556673,FALSE,12.0201289653778,FALSE,"NO COVARIANCE","no_covariance"
20,11,1,TRUE,1,-91.6413658424674,4,191.282731684935,204.054559088496,1,TRUE,0.193921089172363,FALSE,"WRONG SIGN","wrong_sign"
20,11,2,TRUE,8,-79.0516673865935,9,176.103334773187,204.839946431199,0.245358217950364,TRUE,3.92717599868774,FALSE,"WRONG SIGN","wrong_sign"
20,11,3,TRUE,8,-71.3552115410649,14,170.71042308213,215.411818994593,0.236465520778384,TRUE,6.40046715736389,FALSE,"WRONG SIGN","wrong_sign"
20,11,4,TRUE,8,-65.8848854795746,19,169.769770959149,230.435951126063,0.130460685032877,TRUE,15.7071800231934,FALSE,"WRONG SIGN","wrong_sign"
20,12,1,TRUE,1,-90.9207804261855,4,189.841560852371,202.613388255932,1,TRUE,0.267749071121216,TRUE,"ok",""
20,12,2,TRUE,8,-63.1654009143731,9,144.330801828746,173.067413486758,0.250086036995299,TRUE,4.13689708709717,TRUE,"ok",""
20,12,3,TRUE,7,-45.4695036169109,14,118.939007233822,163.640403146285,0.223923455567695,FALSE,6.55816102027893,FALSE,"NO COVARIANCE","no_covariance"
20,12,4,TRUE,8,-40.3258212420033,19,118.651642484007,179.317822650921,0.105647035778062,FALSE,12.8394889831543,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,13,1,TRUE,1,-90.8524652152204,4,189.704930430441,202.476757834002,1,TRUE,0.175302028656006,TRUE,"ok",""
20,13,2,TRUE,8,-78.3018380283414,9,174.603676056683,203.340287714695,0.284689621799672,FALSE,3.79201102256775,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,13,3,TRUE,8,-68.8881364392631,14,165.776272878526,210.477668790989,0.26955844734169,FALSE,7.66279292106628,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,13,4,TRUE,8,-62.3167519546601,19,162.63350390932,223.299684076234,0.0993068234636707,FALSE,12.7298049926758,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,14,1,TRUE,1,-91.2231162955737,4,190.446232591147,203.218059994708,1,TRUE,0.168332099914551,TRUE,"ok",""
20,14,2,TRUE,8,-78.5558689229727,9,175.111737845945,203.848349503957,0.471793110715316,TRUE,3.44497299194336,FALSE,"WRONG SIGN","wrong_sign"
20,14,3,TRUE,8,-67.4825536366992,14,162.965107273398,207.666503185861,0.151184258130736,FALSE,8.83920288085938,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,14,4,TRUE,8,-61.1469682315772,19,160.293936463154,220.960116630069,0.187545616236357,FALSE,16.38556599617,FALSE,"NO COVARIANCE","no_covariance"
20,15,1,TRUE,1,-90.2747485430989,4,188.549497086198,201.321324489759,1,TRUE,0.271223068237305,TRUE,"ok",""
20,15,2,TRUE,8,-80.3132501851024,9,178.626500370205,207.363112028217,0.258000337680571,TRUE,5.89636993408203,FALSE,"WRONG SIGN","wrong_sign"
20,15,3,TRUE,8,-72.7956787616125,14,173.591357523225,218.292753435688,0.0999298190675633,FALSE,12.5117039680481,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,15,4,TRUE,8,-60.5078432408533,19,159.015686481707,219.681866648621,0.0999601072389609,FALSE,17.0738370418549,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,16,1,TRUE,1,-67.9861204268346,4,143.972240853669,156.74406825723,1,TRUE,0.307083129882812,TRUE,"ok",""
20,16,2,TRUE,8,-63.8607404205763,9,145.721480841153,174.458092499165,0.223079898994554,TRUE,4.4227819442749,TRUE,"ok",""
20,16,3,TRUE,8,-54.739979611987,14,137.479959223974,182.181355136437,0.225420861834647,FALSE,11.8778369426727,FALSE,"NO COVARIANCE","no_covariance"
20,16,4,TRUE,8,-50.5824472909151,19,139.16489458183,199.831074748744,0.112636555754784,FALSE,17.3637328147888,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,17,1,TRUE,1,-83.3863560036947,4,174.772712007389,187.54453941095,1,TRUE,0.357632160186768,TRUE,"ok",""
20,17,2,TRUE,8,-65.9068796799315,9,149.813759359863,178.550371017875,0.488471413962301,FALSE,6.62685322761536,FALSE,"NO COVARIANCE","no_covariance"
20,17,3,TRUE,8,-60.7859346131768,14,149.571869226354,194.273265138816,0.195052676057292,TRUE,13.4118051528931,FALSE,"WRONG SIGN","wrong_sign"
20,17,4,TRUE,8,-50.7933288237307,19,139.586657647461,200.252837814375,0.0985345850039117,FALSE,24.6385560035706,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,18,1,TRUE,1,-77.4423011953976,4,162.884602390795,175.656429794356,1,TRUE,0.56239914894104,TRUE,"ok",""
20,18,2,TRUE,8,-62.0200167052446,9,142.040033410489,170.776645068501,0.408684857959531,TRUE,9.23804402351379,TRUE,"ok",""
20,18,3,TRUE,8,-57.2961526629425,14,142.592305325885,187.293701238348,0.0499423009126266,FALSE,8.64843392372131,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
20,18,4,TRUE,8,-54.2057640163704,19,146.411528032741,207.077708199655,0.0499783989050772,FALSE,17.7002308368683,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
20,19,1,TRUE,1,-69.7473587365653,4,147.494717473131,160.266544876691,1,TRUE,0.427826881408691,TRUE,"ok",""
20,19,2,TRUE,8,-55.7089733657705,9,129.417946731541,158.154558389553,0.389909728199852,TRUE,6.06944394111633,FALSE,"WRONG SIGN","wrong_sign"
20,19,3,TRUE,8,-53.6557138236173,14,135.311427647235,180.012823559698,0.0640212040544807,FALSE,10.6397280693054,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,19,4,TRUE,8,-52.8458268070528,19,143.691653614106,204.35783378102,0,FALSE,21.8379349708557,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
20,20,1,TRUE,1,-84.425573122149,4,176.851146244298,189.622973647859,1,TRUE,0.299862861633301,TRUE,"ok",""
20,20,2,TRUE,8,-74.4557147966713,9,166.911429593343,195.648041251354,0.473245913543391,TRUE,5.72306489944458,FALSE,"WRONG SIGN","wrong_sign"
20,20,3,TRUE,8,-65.7997653960382,14,159.599530792076,204.300926704539,0.124149493136274,FALSE,9.11728882789612,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
20,20,4,TRUE,8,-62.0120155226123,19,162.024031045225,222.690211212139,0.121679309889322,FALSE,16.406555891037,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,1,1,TRUE,1,-60.7591669088594,4,129.518333817719,141.139432931473,1,TRUE,0.382009983062744,FALSE,"WRONG SIGN","wrong_sign"
15,1,2,TRUE,8,-44.6618773420411,9,107.323754684082,133.471227690028,0.453509280160343,TRUE,5.01463007926941,FALSE,"WRONG SIGN","wrong_sign"
15,1,3,TRUE,8,-33.7514713057317,14,95.5029426114633,136.176789509601,0.133143260521141,FALSE,9.77947402000427,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,1,4,TRUE,8,-27.4374779399889,19,92.8749558799778,148.075176670308,0.133316116136433,FALSE,18.3001899719238,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,2,1,TRUE,1,-61.2907792561282,4,130.581558512256,142.20265762601,1,TRUE,0.391241073608398,TRUE,"ok",""
15,2,2,TRUE,8,-50.3871020623237,9,118.774204124647,144.921677130593,0.415644301514464,TRUE,5.11869502067566,FALSE,"WRONG SIGN","wrong_sign"
15,2,3,TRUE,8,-42.3483357845812,14,112.696671569162,153.3705184673,0.133112297008396,FALSE,8.35057091712952,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,2,4,TRUE,8,-39.5899853801436,19,117.179970760287,172.380191550617,0.106889657430428,FALSE,19.0519549846649,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,3,1,TRUE,1,-46.535721558179,4,101.071443116358,112.692542230112,1,TRUE,0.248610973358154,TRUE,"ok",""
15,3,2,TRUE,8,-35.465355048611,9,88.930710097222,115.078183103168,0.348889671832754,TRUE,6.18254685401917,FALSE,"WRONG SIGN","wrong_sign"
15,3,3,TRUE,8,-30.6374922340669,14,89.2749844681338,129.948831366272,0.329897005641242,FALSE,12.1040451526642,FALSE,"NO COVARIANCE","no_covariance"
15,3,4,TRUE,8,-29.3738568506492,19,96.7477137012983,151.947934491629,0.161086814531669,FALSE,26.0705041885376,FALSE,"NO COVARIANCE","no_covariance"
15,4,1,TRUE,1,-49.2082099248808,4,106.416419849762,118.037518963515,1,TRUE,0.282299995422363,TRUE,"ok",""
15,4,2,TRUE,8,-38.8995636458692,9,95.7991272917385,121.946600297684,0.344657432205338,FALSE,7.01407980918884,FALSE,"NO COVARIANCE","no_covariance"
15,4,3,TRUE,8,-36.1519761894588,14,100.303952378918,140.977799277056,0.283876628001063,FALSE,11.8239340782166,FALSE,"NO COVARIANCE","no_covariance"
15,4,4,TRUE,8,-36.1519761727958,19,110.303952345592,165.504173135922,0,FALSE,21.4351558685303,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
15,5,1,TRUE,1,-43.0962011940391,4,94.1924023880781,105.813501501832,1,TRUE,0.216113090515137,FALSE,"WRONG SIGN","wrong_sign"
15,5,2,TRUE,8,-33.416122284249,9,84.8322445684981,110.979717574444,0.479711363796113,FALSE,4.96392416954041,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,5,3,TRUE,8,-25.7836111862196,14,79.5672223724393,120.241069270577,0.221476900806339,FALSE,12.2836859226227,FALSE,"NO COVARIANCE","no_covariance"
15,5,4,TRUE,8,-25.4630281606097,19,88.9260563212193,144.126277111549,0.139378510612124,FALSE,25.7545230388641,FALSE,"NO COVARIANCE","no_covariance"
15,6,1,TRUE,1,-51.4953380443357,4,110.990676088671,122.611775202425,1,TRUE,0.257490873336792,TRUE,"ok",""
15,6,2,TRUE,8,-33.4155572967132,9,84.8311145934264,110.978587599372,0.418004623137397,FALSE,6.6606719493866,FALSE,"NO COVARIANCE","no_covariance"
15,6,3,TRUE,8,-14.881381761765,14,57.7627635235299,98.4366104216679,0.266666666654474,FALSE,10.4237499237061,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,6,4,TRUE,8,-14.8813817618064,19,67.7627635236128,122.962984313943,NA,FALSE,23.8064208030701,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,7,1,TRUE,1,-63.1380410884492,4,134.276082176898,145.897181290652,1,TRUE,0.255778074264526,TRUE,"ok",""
15,7,2,TRUE,8,-56.6197248972431,9,131.239449794486,157.386922800432,0.226033280770066,FALSE,4.75299000740051,FALSE,"NO COVARIANCE","no_covariance"
